"contrast","WMresp_acc","PASkey.keys","session","participant","contrast_factor"
0.045,"1",0,"2",1,"Low"
0.055,"1",1,"2",1,"Low"
0.045,"1",0,"2",1,"Low"
0.055,"1",0,"2",1,"Low"
0.065,"1",0,"2",1,"Low"
0.075,"1",0,"2",1,"Low"
0.071028411,"1",2,"1",2,"Low"
0.061028411,"0",1,"1",2,"Low"
0.1,"0",2,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.051028411,"0",1,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.041028411,"1",0,"1",2,"Low"
0.051028411,"1",0,"1",2,"Low"
0.061028411,"1",0,"1",2,"Low"
0.071028411,"1",0,"1",2,"Low"
0.081028411,"1",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.091028411,"1",0,"1",2,"Low"
0.101028411,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.111028411,"1",0,"1",2,"Low"
0.121028411,"1",0,"1",2,"Low"
0.131028411,"0",0,"1",2,"Low"
0.141028411,"1",0,"1",2,"Low"
0.151028411,"1",0,"1",2,"Low"
0.161028411,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.171028411,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.181028411,"1",0,"1",2,"Low"
0.1,"1",3,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.191028411,"1",1,"1",2,"Low"
0.181028411,"0",1,"1",2,"Low"
0.171028411,"1",1,"1",2,"Low"
0.161028411,"1",1,"1",2,"Low"
0.151028411,"0",1,"1",2,"Low"
0.141028411,"0",0,"1",2,"Low"
0.151028411,"0",0,"1",2,"Low"
0.161028411,"1",1,"1",2,"Low"
0.1,"1",2,"1",2,"Low"
0.151028411,"0",1,"1",2,"Low"
0.141028411,"1",0,"1",2,"Low"
0.151028411,"1",1,"1",2,"Low"
0.141028411,"1",1,"1",2,"Low"
0.131028411,"1",1,"1",2,"Low"
0.121028411,"1",1,"1",2,"Low"
0.111028411,"0",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.121028411,"1",2,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.111028411,"0",1,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.101028411,"1",0,"1",2,"Low"
0.111028411,"0",1,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.101028411,"1",1,"1",2,"Low"
0.091028411,"0",1,"1",2,"Low"
0.081028411,"0",1,"1",2,"Low"
0,"0",1,"1",2,"Low"
0.071028411,"1",2,"1",2,"Low"
0.061028411,"0",0,"1",2,"Low"
0.071028411,"0",0,"1",2,"Low"
0.081028411,"1",1,"1",2,"Low"
0.071028411,"1",0,"1",2,"Low"
0.081028411,"0",1,"1",2,"Low"
0.071028411,"0",1,"1",2,"Low"
0.061028411,"0",1,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.051028411,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.1,"1",2,"1",2,"Low"
0.061028411,"0",1,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.051028411,"0",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.061028411,"0",0,"1",2,"Low"
0.071028411,"0",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.081028411,"1",0,"1",2,"Low"
0.091028411,"1",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.101028411,"1",0,"1",2,"Low"
0.111028411,"0",0,"1",2,"Low"
0.121028411,"1",0,"1",2,"Low"
0.131028411,"0",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.141028411,"0",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.151028411,"1",0,"1",2,"Low"
0.161028411,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.171028411,"0",0,"1",2,"Low"
0.181028411,"0",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.191028411,"0",0,"1",2,"Low"
0.201028411,"1",0,"1",2,"Medium-Low"
0,"1",0,"1",2,"Low"
0.211028411,"0",0,"1",2,"Medium-Low"
0.221028411,"1",1,"1",2,"Medium-Low"
0,"1",0,"1",2,"Low"
0.211028411,"0",1,"1",2,"Medium-Low"
0,"1",1,"1",2,"Low"
0.1,"0",2,"1",2,"Low"
0.201028411,"0",1,"1",2,"Medium-Low"
0.191028411,"1",1,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.1,"1",3,"1",2,"Low"
0.181028411,"1",1,"1",2,"Low"
0.171028411,"0",1,"1",2,"Low"
0.161028411,"1",1,"1",2,"Low"
0.151028411,"0",2,"1",2,"Low"
0.141028411,"1",1,"1",2,"Low"
0.131028411,"1",1,"1",2,"Low"
0.121028411,"0",1,"1",2,"Low"
0.1,"1",3,"1",2,"Low"
0.111028411,"1",1,"1",2,"Low"
0,"0",1,"1",2,"Low"
0,"0",1,"1",2,"Low"
0.101028411,"1",1,"1",2,"Low"
0.091028411,"0",1,"1",2,"Low"
0.081028411,"1",1,"1",2,"Low"
0,"1",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.071028411,"0",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.081028411,"0",0,"1",2,"Low"
0.091028411,"0",0,"1",2,"Low"
0.101028411,"1",0,"1",2,"Low"
0.111028411,"0",0,"1",2,"Low"
0.121028411,"0",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.131028411,"1",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.141028411,"0",0,"1",2,"Low"
0.151028411,"1",0,"1",2,"Low"
0.161028411,"1",1,"1",2,"Low"
0.151028411,"0",1,"1",2,"Low"
0.141028411,"1",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.151028411,"1",0,"1",2,"Low"
0.161028411,"0",0,"1",2,"Low"
0.171028411,"0",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.181028411,"1",0,"1",2,"Low"
0.191028411,"1",1,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.181028411,"1",1,"1",2,"Low"
0.171028411,"0",1,"1",2,"Low"
0,"1",1,"1",2,"Low"
0.161028411,"0",0,"1",2,"Low"
0.171028411,"1",0,"1",2,"Low"
0.181028411,"1",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.191028411,"1",1,"1",2,"Low"
0.181028411,"0",1,"1",2,"Low"
0.171028411,"1",0,"1",2,"Low"
0.181028411,"0",0,"1",2,"Low"
0.191028411,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.201028411,"1",0,"1",2,"Medium-Low"
0,"0",0,"1",2,"Low"
0.211028411,"1",0,"1",2,"Medium-Low"
0.221028411,"1",1,"1",2,"Medium-Low"
0,"0",0,"1",2,"Low"
0.211028411,"1",1,"1",2,"Medium-Low"
0.201028411,"0",1,"1",2,"Medium-Low"
0,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.191028411,"0",1,"1",2,"Low"
0.181028411,"0",1,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.171028411,"0",0,"1",2,"Low"
0.181028411,"0",0,"1",2,"Low"
0.191028411,"0",1,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.181028411,"1",2,"1",2,"Low"
0.171028411,"1",1,"1",2,"Low"
0.161028411,"0",1,"1",2,"Low"
0.151028411,"0",1,"1",2,"Low"
0.141028411,"1",0,"1",2,"Low"
0.151028411,"1",1,"1",2,"Low"
0.141028411,"1",1,"1",2,"Low"
0.131028411,"0",0,"1",2,"Low"
0.141028411,"1",1,"1",2,"Low"
0.131028411,"0",0,"1",2,"Low"
0.141028411,"0",1,"1",2,"Low"
0.131028411,"0",1,"1",2,"Low"
0.121028411,"0",0,"1",2,"Low"
0.131028411,"0",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.1,"1",3,"1",2,"Low"
0.141028411,"0",1,"1",2,"Low"
0.131028411,"1",1,"1",2,"Low"
0.121028411,"0",0,"1",2,"Low"
0.131028411,"1",1,"1",2,"Low"
0.121028411,"1",1,"1",2,"Low"
0.111028411,"0",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.121028411,"1",0,"1",2,"Low"
0.131028411,"0",0,"1",2,"Low"
0.1,"1",3,"1",2,"Low"
0.141028411,"1",0,"1",2,"Low"
0.151028411,"0",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.161028411,"1",1,"1",2,"Low"
0.151028411,"1",1,"1",2,"Low"
0.141028411,"1",0,"1",2,"Low"
0.151028411,"1",1,"1",2,"Low"
0,"0",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.1,"1",3,"1",2,"Low"
0.141028411,"1",1,"1",2,"Low"
0.131028411,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.141028411,"1",1,"1",2,"Low"
0.131028411,"1",1,"1",2,"Low"
0.121028411,"1",1,"1",2,"Low"
0.111028411,"0",0,"1",2,"Low"
0.121028411,"0",1,"1",2,"Low"
0.111028411,"0",1,"1",2,"Low"
0.101028411,"0",0,"1",2,"Low"
0.111028411,"1",1,"1",2,"Low"
0.101028411,"0",1,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.091028411,"0",0,"1",2,"Low"
0.101028411,"1",0,"1",2,"Low"
0.111028411,"1",0,"1",2,"Low"
0.121028411,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.1,"1",3,"1",2,"Low"
0.131028411,"1",0,"1",2,"Low"
0.141028411,"0",0,"1",2,"Low"
0.151028411,"1",0,"1",2,"Low"
0.161028411,"0",1,"1",2,"Low"
0.151028411,"0",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.161028411,"0",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.1,"1",3,"1",2,"Low"
0.171028411,"0",0,"1",2,"Low"
0.181028411,"1",0,"1",2,"Low"
0.191028411,"1",0,"1",2,"Low"
0.201028411,"0",0,"1",2,"Medium-Low"
0.211028411,"1",0,"1",2,"Medium-Low"
0.221028411,"0",0,"1",2,"Medium-Low"
0.231028411,"1",0,"1",2,"Medium-Low"
0.241028411,"0",1,"1",2,"Medium-Low"
0.231028411,"1",1,"1",2,"Medium-Low"
0.1,"1",3,"1",2,"Low"
0.221028411,"1",1,"1",2,"Medium-Low"
0,"0",0,"1",2,"Low"
0.211028411,"0",1,"1",2,"Medium-Low"
0.201028411,"1",1,"1",2,"Medium-Low"
0.191028411,"0",1,"1",2,"Low"
0.181028411,"1",1,"1",2,"Low"
0.171028411,"1",1,"1",2,"Low"
0.161028411,"1",1,"1",2,"Low"
0.151028411,"1",0,"1",2,"Low"
0.161028411,"0",0,"1",2,"Low"
0.171028411,"1",0,"1",2,"Low"
0.181028411,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.1,"1",3,"1",2,"Low"
0.191028411,"1",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.201028411,"1",1,"1",2,"Medium-Low"
0.191028411,"0",1,"1",2,"Low"
0.181028411,"1",1,"1",2,"Low"
0.171028411,"1",1,"1",2,"Low"
0.161028411,"1",1,"1",2,"Low"
0.151028411,"1",0,"1",2,"Low"
0.161028411,"1",1,"1",2,"Low"
0.1,"1",3,"1",2,"Low"
0.151028411,"1",0,"1",2,"Low"
0.161028411,"0",0,"1",2,"Low"
0.171028411,"1",0,"1",2,"Low"
0.181028411,"1",0,"1",2,"Low"
0.1,"1",3,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.191028411,"1",1,"1",2,"Low"
0.181028411,"0",0,"1",2,"Low"
0.191028411,"1",0,"1",2,"Low"
0.201028411,"1",2,"1",2,"Medium-Low"
0.191028411,"0",1,"1",2,"Low"
0.181028411,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.1,"1",3,"1",2,"Low"
0.191028411,"1",1,"1",2,"Low"
0.181028411,"1",3,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.171028411,"1",1,"1",2,"Low"
0.161028411,"1",2,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.151028411,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.161028411,"0",0,"1",2,"Low"
0.171028411,"1",2,"1",2,"Low"
0.161028411,"1",3,"1",2,"Low"
0.151028411,"1",1,"1",2,"Low"
0.141028411,"1",2,"1",2,"Low"
0.131028411,"1",2,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.121028411,"0",0,"1",2,"Low"
0.131028411,"0",0,"1",2,"Low"
0.141028411,"1",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.151028411,"0",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.161028411,"1",1,"1",2,"Low"
0.151028411,"1",2,"1",2,"Low"
0.141028411,"1",0,"1",2,"Low"
0.151028411,"0",0,"1",2,"Low"
0.161028411,"1",0,"1",2,"Low"
0.171028411,"1",1,"1",2,"Low"
0.161028411,"1",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.171028411,"1",0,"1",2,"Low"
0.181028411,"1",0,"1",2,"Low"
0.191028411,"0",0,"1",2,"Low"
0.201028411,"0",0,"1",2,"Medium-Low"
0.211028411,"1",0,"1",2,"Medium-Low"
0,"1",0,"1",2,"Low"
0.221028411,"1",0,"1",2,"Medium-Low"
0.231028411,"0",0,"1",2,"Medium-Low"
0.241028411,"1",0,"1",2,"Medium-Low"
0.251028411,"1",2,"1",2,"Medium-Low"
0.241028411,"1",0,"1",2,"Medium-Low"
0.251028411,"1",2,"1",2,"Medium-Low"
0.241028411,"1",1,"1",2,"Medium-Low"
0.1,"1",3,"1",2,"Low"
0,"1",1,"1",2,"Low"
0.231028411,"1",0,"1",2,"Medium-Low"
0,"0",0,"1",2,"Low"
0,"1",0,"1",2,"Low"
0.241028411,"1",0,"1",2,"Medium-Low"
0.251028411,"1",1,"1",2,"Medium-Low"
0.241028411,"1",1,"1",2,"Medium-Low"
0,"0",0,"1",2,"Low"
0,"0",0,"1",2,"Low"
0.231028411,"1",2,"1",2,"Medium-Low"
0.221028411,"1",1,"1",2,"Medium-Low"
0.211028411,"1",0,"1",2,"Medium-Low"
0.221028411,"0",2,"1",2,"Medium-Low"
0.211028411,"1",2,"1",2,"Medium-Low"
0,"1",0,"1",2,"Low"
0.201028411,"1",0,"1",2,"Medium-Low"
0.211028411,"1",2,"1",2,"Medium-Low"
0.201028411,"1",2,"1",2,"Medium-Low"
0,"1",0,"1",2,"Low"
0.0924781,"1",2,"2",2,"Low"
0.0824781,"0",0,"2",2,"Low"
0.0924781,"0",0,"2",2,"Low"
0.1024781,"0",1,"2",2,"Low"
0.0924781,"1",1,"2",2,"Low"
0.0824781,"0",0,"2",2,"Low"
0.0924781,"0",0,"2",2,"Low"
0.1024781,"1",0,"2",2,"Low"
0.1124781,"0",0,"2",2,"Low"
0.1224781,"0",1,"2",2,"Low"
0.1124781,"0",0,"2",2,"Low"
0.1224781,"0",0,"2",2,"Low"
0.1324781,"0",0,"2",2,"Low"
0.1424781,"0",1,"2",2,"Low"
0.1324781,"1",1,"2",2,"Low"
0.1224781,"0",1,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1124781,"1",1,"2",2,"Low"
0.1024781,"0",2,"2",2,"Low"
0.0924781,"1",0,"2",2,"Low"
0.1024781,"0",0,"2",2,"Low"
0.1124781,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1224781,"1",1,"2",2,"Low"
0.1124781,"0",0,"2",2,"Low"
0.1224781,"0",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1324781,"1",1,"2",2,"Low"
0.1224781,"0",1,"2",2,"Low"
0.1124781,"0",0,"2",2,"Low"
0.1,"1",3,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1224781,"1",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1324781,"1",0,"2",2,"Low"
0.1424781,"1",1,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1324781,"1",1,"2",2,"Low"
0.1224781,"0",1,"2",2,"Low"
0,"0",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1124781,"1",1,"2",2,"Low"
0.1024781,"1",0,"2",2,"Low"
0.1124781,"0",0,"2",2,"Low"
0.1224781,"1",0,"2",2,"Low"
0.1324781,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1424781,"0",0,"2",2,"Low"
0.1524781,"1",1,"2",2,"Low"
0.1424781,"1",1,"2",2,"Low"
0.1324781,"1",2,"2",2,"Low"
0,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1224781,"0",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1324781,"0",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1424781,"0",1,"2",2,"Low"
0.1324781,"1",1,"2",2,"Low"
0.1224781,"0",0,"2",2,"Low"
0.1324781,"1",0,"2",2,"Low"
0.1424781,"1",0,"2",2,"Low"
0.1524781,"1",0,"2",2,"Low"
0.1624781,"0",0,"2",2,"Low"
0.1724781,"1",0,"2",2,"Low"
0.1824781,"0",1,"2",2,"Low"
0.1724781,"1",1,"2",2,"Low"
0.1624781,"0",1,"2",2,"Low"
0.1524781,"1",0,"2",2,"Low"
0.1624781,"1",1,"2",2,"Low"
0.1524781,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1624781,"1",0,"2",2,"Low"
0.1724781,"1",0,"2",2,"Low"
0.1824781,"1",0,"2",2,"Low"
0.1924781,"1",0,"2",2,"Low"
0.2024781,"0",1,"2",2,"Medium-Low"
0.1924781,"1",0,"2",2,"Low"
0.2024781,"0",0,"2",2,"Medium-Low"
0.2124781,"0",0,"2",2,"Medium-Low"
0,"1",0,"2",2,"Low"
0.2224781,"0",0,"2",2,"Medium-Low"
0.2324781,"0",0,"2",2,"Medium-Low"
0.2424781,"1",0,"2",2,"Medium-Low"
0.2524781,"1",1,"2",2,"Medium-Low"
0.2424781,"1",0,"2",2,"Medium-Low"
0.2524781,"1",0,"2",2,"Medium-Low"
0.2624781,"1",0,"2",2,"Medium-Low"
0,"1",0,"2",2,"Low"
0.2724781,"0",1,"2",2,"Medium-Low"
0.2624781,"1",1,"2",2,"Medium-Low"
0.2524781,"1",0,"2",2,"Medium-Low"
0.2624781,"0",1,"2",2,"Medium-Low"
0.2524781,"1",2,"2",2,"Medium-Low"
0.2424781,"1",1,"2",2,"Medium-Low"
0.2324781,"0",1,"2",2,"Medium-Low"
0.2224781,"0",1,"2",2,"Medium-Low"
0,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.2124781,"1",0,"2",2,"Medium-Low"
0.2224781,"1",1,"2",2,"Medium-Low"
0.2124781,"1",1,"2",2,"Medium-Low"
0,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.2024781,"0",0,"2",2,"Medium-Low"
0.2124781,"0",1,"2",2,"Medium-Low"
0.2024781,"1",0,"2",2,"Medium-Low"
0.2124781,"1",1,"2",2,"Medium-Low"
0.2024781,"1",2,"2",2,"Medium-Low"
0.1924781,"1",1,"2",2,"Low"
0.1824781,"1",2,"2",2,"Low"
0.1724781,"1",2,"2",2,"Low"
0,"1",1,"2",2,"Low"
0.1624781,"1",0,"2",2,"Low"
0.1724781,"1",1,"2",2,"Low"
0.1624781,"1",1,"2",2,"Low"
0.1,"1",3,"2",2,"Low"
0.1524781,"0",2,"2",2,"Low"
0.1424781,"0",1,"2",2,"Low"
0.1324781,"1",2,"2",2,"Low"
0.1224781,"1",2,"2",2,"Low"
0.1124781,"0",0,"2",2,"Low"
0.1224781,"1",2,"2",2,"Low"
0.1124781,"1",0,"2",2,"Low"
0.1224781,"1",1,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1124781,"1",1,"2",2,"Low"
0.1024781,"1",2,"2",2,"Low"
0.0924781,"1",1,"2",2,"Low"
0.0824781,"1",1,"2",2,"Low"
0.0724781,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.0824781,"0",0,"2",2,"Low"
0.0924781,"0",0,"2",2,"Low"
0.1024781,"1",1,"2",2,"Low"
0.1,"1",3,"2",2,"Low"
0.0924781,"0",0,"2",2,"Low"
0.1024781,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1124781,"0",2,"2",2,"Low"
0.1024781,"1",1,"2",2,"Low"
0.1,"0",1,"2",2,"Low"
0.0924781,"1",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1024781,"0",0,"2",2,"Low"
0.1124781,"1",0,"2",2,"Low"
0.1224781,"1",0,"2",2,"Low"
0.1324781,"1",1,"2",2,"Low"
0,"1",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1224781,"1",0,"2",2,"Low"
0.1324781,"0",0,"2",2,"Low"
0.1424781,"1",1,"2",2,"Low"
0,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1324781,"1",1,"2",2,"Low"
0.1224781,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1,"1",3,"2",2,"Low"
0.1324781,"1",3,"2",2,"Low"
0,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1224781,"1",0,"2",2,"Low"
0.1324781,"1",1,"2",2,"Low"
0.1224781,"1",1,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1124781,"1",0,"2",2,"Low"
0.1,"1",3,"2",2,"Low"
0.1224781,"0",1,"2",2,"Low"
0,"0",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1124781,"0",0,"2",2,"Low"
0.1224781,"1",0,"2",2,"Low"
0.1324781,"1",1,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1224781,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1324781,"1",0,"2",2,"Low"
0.1424781,"1",1,"2",2,"Low"
0.1324781,"1",2,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1224781,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1324781,"1",2,"2",2,"Low"
0.1224781,"1",3,"2",2,"Low"
0.1124781,"0",0,"2",2,"Low"
0.1224781,"1",2,"2",2,"Low"
0.1,"0",3,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1124781,"0",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1224781,"0",0,"2",2,"Low"
0.1324781,"1",1,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1224781,"0",0,"2",2,"Low"
0.1324781,"1",1,"2",2,"Low"
0.1224781,"0",0,"2",2,"Low"
0.1324781,"1",1,"2",2,"Low"
0,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1224781,"1",3,"2",2,"Low"
0.1124781,"1",0,"2",2,"Low"
0.1224781,"1",1,"2",2,"Low"
0.1124781,"0",1,"2",2,"Low"
0.1024781,"0",0,"2",2,"Low"
0.1124781,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1224781,"1",1,"2",2,"Low"
0.1124781,"0",0,"2",2,"Low"
0.1224781,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1324781,"0",1,"2",2,"Low"
0.1224781,"0",1,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1124781,"1",1,"2",2,"Low"
0.1024781,"1",1,"2",2,"Low"
0.0924781,"0",0,"2",2,"Low"
0.1024781,"1",0,"2",2,"Low"
0.1124781,"0",0,"2",2,"Low"
0.1224781,"1",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1324781,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1424781,"0",0,"2",2,"Low"
0.1524781,"1",0,"2",2,"Low"
0.1624781,"0",1,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1524781,"1",0,"2",2,"Low"
0.1624781,"0",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1724781,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1824781,"0",0,"2",2,"Low"
0.1924781,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.2024781,"0",0,"2",2,"Medium-Low"
0.2124781,"0",0,"2",2,"Medium-Low"
0,"0",0,"2",2,"Low"
0.2224781,"1",0,"2",2,"Medium-Low"
0.2324781,"1",0,"2",2,"Medium-Low"
0.1,"1",3,"2",2,"Low"
0.2424781,"1",2,"2",2,"Medium-Low"
0.2324781,"1",2,"2",2,"Medium-Low"
0,"0",0,"2",2,"Low"
0.2224781,"0",1,"2",2,"Medium-Low"
0.2124781,"1",2,"2",2,"Medium-Low"
0.2024781,"1",2,"2",2,"Medium-Low"
0.1924781,"1",2,"2",2,"Low"
0.1824781,"0",0,"2",2,"Low"
0.1924781,"0",0,"2",2,"Low"
0.2024781,"1",1,"2",2,"Medium-Low"
0,"1",0,"2",2,"Low"
0.1924781,"0",0,"2",2,"Low"
0.1,"1",3,"2",2,"Low"
0,"1",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.2024781,"1",0,"2",2,"Medium-Low"
0.2124781,"1",3,"2",2,"Medium-Low"
0.1,"1",3,"2",2,"Low"
0.2024781,"1",2,"2",2,"Medium-Low"
0.1924781,"1",2,"2",2,"Low"
0.1824781,"1",1,"2",2,"Low"
0.1724781,"1",1,"2",2,"Low"
0,"0",1,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1624781,"0",0,"2",2,"Low"
0.1724781,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1824781,"1",2,"2",2,"Low"
0.1,"1",3,"2",2,"Low"
0.1724781,"0",0,"2",2,"Low"
0.1824781,"1",0,"2",2,"Low"
0.1924781,"0",1,"2",2,"Low"
0.1824781,"0",1,"2",2,"Low"
0.1724781,"0",1,"2",2,"Low"
0.1624781,"0",0,"2",2,"Low"
0.1724781,"0",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1,"1",3,"2",2,"Low"
0.1824781,"1",2,"2",2,"Low"
0.1724781,"0",1,"2",2,"Low"
0.1624781,"1",1,"2",2,"Low"
0.1524781,"0",1,"2",2,"Low"
0.1424781,"1",1,"2",2,"Low"
0.1324781,"1",2,"2",2,"Low"
0,"1",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1224781,"1",0,"2",2,"Low"
0.1324781,"0",2,"2",2,"Low"
0.1224781,"0",0,"2",2,"Low"
0.1324781,"1",0,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1424781,"0",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1,"1",3,"2",2,"Low"
0.1524781,"1",1,"2",2,"Low"
0.1424781,"0",0,"2",2,"Low"
0.1,"1",3,"2",2,"Low"
0,"1",0,"2",2,"Low"
0.1524781,"1",1,"2",2,"Low"
0.1424781,"1",1,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1324781,"1",2,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1224781,"0",1,"2",2,"Low"
0.1124781,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1224781,"1",0,"2",2,"Low"
0,"0",0,"2",2,"Low"
0.1324781,"1",0,"2",2,"Low"
